rev_id,Yes-Labels,No-Labels,Total-Labels,Disagreement
5840678,1.0,9.0,10,0.1111111111111111
5857640,1.0,18.0,19,0.05555555555555555
5902358,1.0,9.0,10,0.1111111111111111
5983299,1.0,9.0,10,0.1111111111111111
6072317,1.0,8.0,9,0.125
6085331,1.0,18.0,19,0.05555555555555555
6201487,9.0,9.0,18,1.0
6227228,1.0,19.0,20,0.05263157894736842
6473887,2.0,7.0,9,0.2857142857142857
6485710,1.0,18.0,19,0.05555555555555555
6545332,9.0,1.0,10,0.1111111111111111
6545351,7.0,3.0,10,0.42857142857142855
6561426,2.0,8.0,10,0.25
6575074,1.0,17.0,18,0.058823529411764705
6612651,1.0,18.0,19,0.05555555555555555
6683326,1.0,9.0,10,0.1111111111111111
6738513,1.0,18.0,19,0.05555555555555555
6739098,1.0,9.0,10,0.1111111111111111
6742878,1.0,18.0,19,0.05555555555555555
6801519,1.0,9.0,10,0.1111111111111111
6813383,1.0,7.0,8,0.14285714285714285
6832933,2.0,17.0,19,0.11764705882352941
6902391,1.0,9.0,10,0.1111111111111111
6984093,1.0,18.0,19,0.05555555555555555
7034125,1.0,9.0,10,0.1111111111111111
7132903,1.0,8.0,9,0.125
7189227,2.0,6.0,8,0.3333333333333333
7422051,2.0,7.0,9,0.2857142857142857
7423111,2.0,6.0,8,0.3333333333333333
7427711,1.0,9.0,10,0.1111111111111111
7433478,1.0,8.0,9,0.125
7586127,3.0,17.0,20,0.17647058823529413
7588842,1.0,19.0,20,0.05263157894736842
7826081,2.0,7.0,9,0.2857142857142857
7829616,3.0,7.0,10,0.42857142857142855
7838300,2.0,18.0,20,0.1111111111111111
7838899,1.0,17.0,18,0.058823529411764705
7871012,2.0,8.0,10,0.25
7914310,1.0,19.0,20,0.05263157894736842
7977970,7.0,3.0,10,0.42857142857142855
8053756,1.0,19.0,20,0.05263157894736842
8096614,1.0,8.0,9,0.125
8102355,1.0,17.0,18,0.058823529411764705
8126037,1.0,16.0,17,0.0625
8163533,3.0,6.0,9,0.5
8175879,2.0,8.0,10,0.25
8229236,1.0,8.0,9,0.125
8247331,1.0,18.0,19,0.05555555555555555
8260547,1.0,8.0,9,0.125
8271742,1.0,9.0,10,0.1111111111111111
8284251,8.0,9.0,17,0.8888888888888888
8297471,1.0,9.0,10,0.1111111111111111
8310740,4.0,5.0,9,0.8
8323109,2.0,7.0,9,0.2857142857142857
8324788,1.0,7.0,8,0.14285714285714285
8336206,2.0,8.0,10,0.25
8346526,1.0,8.0,9,0.125
8347658,1.0,8.0,9,0.125
8347684,2.0,7.0,9,0.2857142857142857
8350378,1.0,9.0,10,0.1111111111111111
8351483,2.0,8.0,10,0.25
8354624,4.0,6.0,10,0.6666666666666666
8356071,2.0,6.0,8,0.3333333333333333
8357601,5.0,5.0,10,1.0
8357736,4.0,5.0,9,0.8
8359431,6.0,4.0,10,0.6666666666666666
8371531,1.0,8.0,9,0.125
8375796,1.0,19.0,20,0.05263157894736842
8424530,1.0,9.0,10,0.1111111111111111
8621412,3.0,6.0,9,0.5
8622992,2.0,7.0,9,0.2857142857142857
8624535,1.0,8.0,9,0.125
8644708,1.0,19.0,20,0.05263157894736842
8647800,1.0,8.0,9,0.125
8651698,1.0,8.0,9,0.125
8708229,3.0,7.0,10,0.42857142857142855
8721576,2.0,8.0,10,0.25
8723181,1.0,9.0,10,0.1111111111111111
8724028,8.0,2.0,10,0.25
8724769,2.0,7.0,9,0.2857142857142857
8725515,3.0,7.0,10,0.42857142857142855
8726172,2.0,7.0,9,0.2857142857142857
8726328,4.0,4.0,8,1.0
8727175,1.0,9.0,10,0.1111111111111111
8727268,1.0,9.0,10,0.1111111111111111
8740748,2.0,7.0,9,0.2857142857142857
8768929,3.0,7.0,10,0.42857142857142855
8772699,2.0,6.0,8,0.3333333333333333
8809377,1.0,9.0,10,0.1111111111111111
8845700,8.0,2.0,10,0.25
8845736,9.0,1.0,10,0.1111111111111111
8845780,4.0,6.0,10,0.6666666666666666
8855349,1.0,9.0,10,0.1111111111111111
8855444,3.0,7.0,10,0.42857142857142855
8855554,3.0,7.0,10,0.42857142857142855
8875274,3.0,34.0,37,0.08823529411764706
8876353,2.0,18.0,20,0.1111111111111111
8894790,1.0,19.0,20,0.05263157894736842
8898827,1.0,15.0,16,0.06666666666666667
8898868,4.0,6.0,10,0.6666666666666666
8898892,3.0,6.0,9,0.5
8899112,14.0,16.0,30,0.875
8899166,4.0,6.0,10,0.6666666666666666
8925594,3.0,7.0,10,0.42857142857142855
8942766,1.0,9.0,10,0.1111111111111111
8971984,2.0,7.0,9,0.2857142857142857
8972653,8.0,21.0,29,0.38095238095238093
8997245,3.0,7.0,10,0.42857142857142855
9021595,1.0,8.0,9,0.125
9081074,2.0,16.0,18,0.125
9102140,1.0,19.0,20,0.05263157894736842
9109054,1.0,18.0,19,0.05555555555555555
9113920,1.0,8.0,9,0.125
9142673,2.0,18.0,20,0.1111111111111111
9149908,1.0,9.0,10,0.1111111111111111
9151537,8.0,22.0,30,0.36363636363636365
9185986,3.0,16.0,19,0.1875
9220314,1.0,19.0,20,0.05263157894736842
9240848,1.0,8.0,9,0.125
9253580,1.0,18.0,19,0.05555555555555555
9260929,1.0,9.0,10,0.1111111111111111
9273851,2.0,8.0,10,0.25
9299458,1.0,9.0,10,0.1111111111111111
9308556,5.0,5.0,10,1.0
9311712,1.0,8.0,9,0.125
9318724,1.0,8.0,9,0.125
9338953,1.0,9.0,10,0.1111111111111111
9339988,2.0,7.0,9,0.2857142857142857
9341657,4.0,15.0,19,0.26666666666666666
9362147,1.0,9.0,10,0.1111111111111111
9373666,3.0,7.0,10,0.42857142857142855
9374760,1.0,17.0,18,0.058823529411764705
9392747,10.0,0.0,10,0.0
9396830,9.0,1.0,10,0.1111111111111111
9401786,1.0,9.0,10,0.1111111111111111
9401961,3.0,7.0,10,0.42857142857142855
9436902,2.0,7.0,9,0.2857142857142857
9521749,1.0,9.0,10,0.1111111111111111
9521926,5.0,4.0,9,0.8
9534106,2.0,8.0,10,0.25
9534738,2.0,7.0,9,0.2857142857142857
9535373,1.0,9.0,10,0.1111111111111111
9536253,1.0,7.0,8,0.14285714285714285
9581608,1.0,7.0,8,0.14285714285714285
9604432,5.0,5.0,10,1.0
9620943,1.0,18.0,19,0.05555555555555555
9664203,9.0,1.0,10,0.1111111111111111
9664254,9.0,0.0,9,0.0
9666832,1.0,9.0,10,0.1111111111111111
9678610,3.0,7.0,10,0.42857142857142855
9678940,4.0,6.0,10,0.6666666666666666
9679297,10.0,0.0,10,0.0
9680071,2.0,8.0,10,0.25
9681754,1.0,9.0,10,0.1111111111111111
9716206,2.0,8.0,10,0.25
9722653,5.0,5.0,10,1.0
9725692,5.0,3.0,8,0.6
9735893,9.0,18.0,27,0.5
9761129,1.0,9.0,10,0.1111111111111111
9806726,2.0,7.0,9,0.2857142857142857
9810672,1.0,9.0,10,0.1111111111111111
9815844,1.0,8.0,9,0.125
9818373,1.0,9.0,10,0.1111111111111111
9858487,2.0,8.0,10,0.25
9862371,1.0,8.0,9,0.125
9875604,2.0,8.0,10,0.25
9885273,1.0,18.0,19,0.05555555555555555
9916585,4.0,4.0,8,1.0
9934407,1.0,8.0,9,0.125
9936104,3.0,17.0,20,0.17647058823529413
9944737,1.0,8.0,9,0.125
9945512,2.0,8.0,10,0.25
9963275,5.0,12.0,17,0.4166666666666667
9969256,1.0,8.0,9,0.125
10014218,4.0,6.0,10,0.6666666666666666
10014426,4.0,16.0,20,0.25
10020786,1.0,19.0,20,0.05263157894736842
10056809,1.0,9.0,10,0.1111111111111111
10074898,2.0,8.0,10,0.25
10119786,1.0,8.0,9,0.125
10131175,1.0,9.0,10,0.1111111111111111
10144987,7.0,2.0,9,0.2857142857142857
10168542,1.0,18.0,19,0.05555555555555555
10169491,2.0,8.0,10,0.25
10185780,3.0,6.0,9,0.5
10186636,5.0,5.0,10,1.0
10187064,5.0,5.0,10,1.0
10229119,1.0,9.0,10,0.1111111111111111
10253580,7.0,3.0,10,0.42857142857142855
10254282,2.0,8.0,10,0.25
10255042,5.0,4.0,9,0.8
10258072,7.0,11.0,18,0.6363636363636364
10266382,10.0,0.0,10,0.0
10266787,10.0,0.0,10,0.0
10266890,8.0,2.0,10,0.25
10275650,1.0,18.0,19,0.05555555555555555
10288920,5.0,5.0,10,1.0
10307178,2.0,7.0,9,0.2857142857142857
10307564,2.0,8.0,10,0.25
10311993,2.0,7.0,9,0.2857142857142857
10316634,4.0,6.0,10,0.6666666666666666
10335102,7.0,3.0,10,0.42857142857142855
10337445,1.0,9.0,10,0.1111111111111111
10343777,2.0,6.0,8,0.3333333333333333
10346963,4.0,5.0,9,0.8
10347678,1.0,8.0,9,0.125
10365624,3.0,6.0,9,0.5
10372876,4.0,6.0,10,0.6666666666666666
10393751,1.0,17.0,18,0.058823529411764705
10411449,1.0,9.0,10,0.1111111111111111
10424130,1.0,9.0,10,0.1111111111111111
10444014,1.0,9.0,10,0.1111111111111111
10445065,1.0,9.0,10,0.1111111111111111
10458527,3.0,7.0,10,0.42857142857142855
10470096,5.0,22.0,27,0.22727272727272727
10471642,2.0,8.0,10,0.25
10480561,1.0,8.0,9,0.125
10493814,1.0,9.0,10,0.1111111111111111
10496976,4.0,11.0,15,0.36363636363636365
10511957,1.0,9.0,10,0.1111111111111111
10513330,1.0,8.0,9,0.125
10515880,1.0,9.0,10,0.1111111111111111
10528666,2.0,17.0,19,0.11764705882352941
10532150,11.0,19.0,30,0.5789473684210527
10533233,2.0,8.0,10,0.25
10550156,8.0,20.0,28,0.4
10551712,2.0,17.0,19,0.11764705882352941
10559080,1.0,17.0,18,0.058823529411764705
10563063,4.0,6.0,10,0.6666666666666666
10564118,2.0,8.0,10,0.25
10574791,3.0,14.0,17,0.21428571428571427
10586223,1.0,9.0,10,0.1111111111111111
10596606,3.0,7.0,10,0.42857142857142855
10600564,4.0,6.0,10,0.6666666666666666
10613488,2.0,18.0,20,0.1111111111111111
10620280,5.0,5.0,10,1.0
10638814,1.0,9.0,10,0.1111111111111111
10654775,7.0,13.0,20,0.5384615384615384
10663882,1.0,9.0,10,0.1111111111111111
10711924,2.0,6.0,8,0.3333333333333333
10787382,2.0,8.0,10,0.25
10809295,1.0,8.0,9,0.125
10850951,1.0,9.0,10,0.1111111111111111
10855810,1.0,9.0,10,0.1111111111111111
10874189,1.0,8.0,9,0.125
10876924,1.0,9.0,10,0.1111111111111111
10900894,5.0,4.0,9,0.8
10936236,1.0,18.0,19,0.05555555555555555
10949158,9.0,0.0,9,0.0
10952727,10.0,0.0,10,0.0
10952841,7.0,2.0,9,0.2857142857142857
10960049,1.0,9.0,10,0.1111111111111111
11002481,5.0,5.0,10,1.0
11006426,4.0,6.0,10,0.6666666666666666
11010978,4.0,5.0,9,0.8
11015351,2.0,7.0,9,0.2857142857142857
11060652,1.0,9.0,10,0.1111111111111111
11101612,2.0,6.0,8,0.3333333333333333
11106931,1.0,9.0,10,0.1111111111111111
11121273,10.0,0.0,10,0.0
11121620,10.0,0.0,10,0.0
11127070,1.0,8.0,9,0.125
11132339,2.0,7.0,9,0.2857142857142857
11135750,4.0,23.0,27,0.17391304347826086
11162629,2.0,8.0,10,0.25
11162683,4.0,6.0,10,0.6666666666666666
11187140,5.0,4.0,9,0.8
11189184,3.0,7.0,10,0.42857142857142855
11221566,1.0,8.0,9,0.125
11238715,1.0,9.0,10,0.1111111111111111
11280468,1.0,8.0,9,0.125
11292828,1.0,18.0,19,0.05555555555555555
11356470,1.0,8.0,9,0.125
11385805,1.0,8.0,9,0.125
11426030,1.0,9.0,10,0.1111111111111111
11436249,3.0,7.0,10,0.42857142857142855
11439343,3.0,14.0,17,0.21428571428571427
11439491,1.0,18.0,19,0.05555555555555555
11452162,1.0,9.0,10,0.1111111111111111
11462967,14.0,5.0,19,0.35714285714285715
11495353,1.0,9.0,10,0.1111111111111111
11495491,1.0,7.0,8,0.14285714285714285
11495735,3.0,6.0,9,0.5
11495928,4.0,6.0,10,0.6666666666666666
11498126,1.0,9.0,10,0.1111111111111111
11498359,2.0,7.0,9,0.2857142857142857
11507472,5.0,5.0,10,1.0
11528942,7.0,23.0,30,0.30434782608695654
11573496,7.0,3.0,10,0.42857142857142855
11579325,3.0,7.0,10,0.42857142857142855
11585040,4.0,5.0,9,0.8
11627302,1.0,9.0,10,0.1111111111111111
11633327,1.0,17.0,18,0.058823529411764705
11673744,18.0,2.0,20,0.1111111111111111
11681871,2.0,8.0,10,0.25
11687065,10.0,0.0,10,0.0
11687201,2.0,7.0,9,0.2857142857142857
11701651,10.0,0.0,10,0.0
11707105,1.0,9.0,10,0.1111111111111111
11714012,1.0,9.0,10,0.1111111111111111
11714246,2.0,27.0,29,0.07407407407407407
11718214,5.0,5.0,10,1.0
11720728,5.0,5.0,10,1.0
11723163,4.0,6.0,10,0.6666666666666666
11726597,1.0,9.0,10,0.1111111111111111
11727214,1.0,8.0,9,0.125
11748867,7.0,3.0,10,0.42857142857142855
11753197,2.0,18.0,20,0.1111111111111111
11753340,2.0,8.0,10,0.25
11757947,7.0,3.0,10,0.42857142857142855
11773901,2.0,7.0,9,0.2857142857142857
11794642,9.0,1.0,10,0.1111111111111111
11800674,12.0,7.0,19,0.5833333333333334
11802537,4.0,16.0,20,0.25
11812079,3.0,7.0,10,0.42857142857142855
11821192,3.0,7.0,10,0.42857142857142855
11829970,2.0,8.0,10,0.25
11845147,1.0,8.0,9,0.125
11847422,2.0,8.0,10,0.25
11852258,1.0,19.0,20,0.05263157894736842
11878415,1.0,9.0,10,0.1111111111111111
11904523,4.0,6.0,10,0.6666666666666666
11957964,6.0,4.0,10,0.6666666666666666
11969110,1.0,9.0,10,0.1111111111111111
11970378,2.0,7.0,9,0.2857142857142857
11989150,5.0,13.0,18,0.38461538461538464
11995757,1.0,9.0,10,0.1111111111111111
11995952,2.0,6.0,8,0.3333333333333333
11996986,4.0,6.0,10,0.6666666666666666
11997463,5.0,4.0,9,0.8
12012614,4.0,22.0,26,0.18181818181818182
12036493,6.0,4.0,10,0.6666666666666666
12036834,1.0,9.0,10,0.1111111111111111
12037079,6.0,23.0,29,0.2608695652173913
12163472,1.0,9.0,10,0.1111111111111111
12179805,3.0,13.0,16,0.23076923076923078
12193560,1.0,17.0,18,0.058823529411764705
12208967,4.0,16.0,20,0.25
12220663,2.0,8.0,10,0.25
12263623,1.0,8.0,9,0.125
12267686,10.0,0.0,10,0.0
12305047,1.0,28.0,29,0.03571428571428571
12317938,4.0,6.0,10,0.6666666666666666
12321722,1.0,19.0,20,0.05263157894736842
12348023,9.0,1.0,10,0.1111111111111111
12441614,1.0,8.0,9,0.125
12476659,1.0,9.0,10,0.1111111111111111
12529530,1.0,19.0,20,0.05263157894736842
12549697,3.0,5.0,8,0.6
12556324,1.0,9.0,10,0.1111111111111111
12566441,5.0,4.0,9,0.8
12574555,1.0,19.0,20,0.05263157894736842
12596397,5.0,4.0,9,0.8
12626921,1.0,7.0,8,0.14285714285714285
12638956,4.0,5.0,9,0.8
12639298,2.0,8.0,10,0.25
12639381,3.0,7.0,10,0.42857142857142855
12645382,1.0,18.0,19,0.05555555555555555
12673579,5.0,15.0,20,0.3333333333333333
12676066,6.0,3.0,9,0.5
12676332,1.0,8.0,9,0.125
12678317,5.0,4.0,9,0.8
12683372,6.0,4.0,10,0.6666666666666666
12696870,5.0,5.0,10,1.0
12729384,1.0,9.0,10,0.1111111111111111
12740225,2.0,17.0,19,0.11764705882352941
12768535,2.0,7.0,9,0.2857142857142857
12773284,2.0,7.0,9,0.2857142857142857
12778686,2.0,6.0,8,0.3333333333333333
12807839,8.0,1.0,9,0.125
12807978,4.0,6.0,10,0.6666666666666666
12808386,12.0,16.0,28,0.75
12816569,1.0,8.0,9,0.125
12823018,4.0,4.0,8,1.0
12827482,1.0,8.0,9,0.125
12835702,4.0,5.0,9,0.8
12838931,3.0,6.0,9,0.5
12839443,1.0,9.0,10,0.1111111111111111
12861625,1.0,9.0,10,0.1111111111111111
12862196,2.0,8.0,10,0.25
12862825,1.0,9.0,10,0.1111111111111111
12864990,3.0,13.0,16,0.23076923076923078
12881870,4.0,6.0,10,0.6666666666666666
12882735,11.0,17.0,28,0.6470588235294118
12911021,1.0,8.0,9,0.125
12930390,2.0,8.0,10,0.25
12970810,2.0,8.0,10,0.25
12971004,1.0,9.0,10,0.1111111111111111
12978585,1.0,8.0,9,0.125
12978832,3.0,5.0,8,0.6
12978864,2.0,8.0,10,0.25
12978893,3.0,7.0,10,0.42857142857142855
12978951,2.0,7.0,9,0.2857142857142857
13019178,2.0,18.0,20,0.1111111111111111
13068736,1.0,9.0,10,0.1111111111111111
13099407,1.0,9.0,10,0.1111111111111111
13105744,1.0,18.0,19,0.05555555555555555
13161398,4.0,5.0,9,0.8
13189331,1.0,8.0,9,0.125
13202156,1.0,9.0,10,0.1111111111111111
13203038,4.0,5.0,9,0.8
13204994,2.0,17.0,19,0.11764705882352941
13211609,1.0,9.0,10,0.1111111111111111
13240647,1.0,9.0,10,0.1111111111111111
13247352,9.0,1.0,10,0.1111111111111111
13247734,9.0,1.0,10,0.1111111111111111
13247852,7.0,3.0,10,0.42857142857142855
13262553,6.0,4.0,10,0.6666666666666666
13262595,1.0,9.0,10,0.1111111111111111
13272383,2.0,8.0,10,0.25
13339568,4.0,15.0,19,0.26666666666666666
13428817,1.0,18.0,19,0.05555555555555555
13451848,6.0,4.0,10,0.6666666666666666
13453224,19.0,10.0,29,0.5263157894736842
13453964,1.0,8.0,9,0.125
13453990,1.0,9.0,10,0.1111111111111111
13455190,1.0,9.0,10,0.1111111111111111
13455941,3.0,7.0,10,0.42857142857142855
13457220,2.0,7.0,9,0.2857142857142857
13457421,3.0,7.0,10,0.42857142857142855
13457588,1.0,9.0,10,0.1111111111111111
13457742,2.0,7.0,9,0.2857142857142857
13458098,2.0,7.0,9,0.2857142857142857
13458289,5.0,4.0,9,0.8
13485460,2.0,7.0,9,0.2857142857142857
13549358,2.0,18.0,20,0.1111111111111111
13555211,4.0,6.0,10,0.6666666666666666
13557825,2.0,16.0,18,0.125
13561456,2.0,8.0,10,0.25
13579696,1.0,9.0,10,0.1111111111111111
13586692,6.0,4.0,10,0.6666666666666666
13589801,1.0,9.0,10,0.1111111111111111
13594645,2.0,8.0,10,0.25
13598714,10.0,0.0,10,0.0
13602839,7.0,3.0,10,0.42857142857142855
13612399,1.0,9.0,10,0.1111111111111111
13631118,1.0,9.0,10,0.1111111111111111
13634801,1.0,19.0,20,0.05263157894736842
13653846,1.0,8.0,9,0.125
13654968,3.0,7.0,10,0.42857142857142855
13726677,2.0,17.0,19,0.11764705882352941
13729887,2.0,8.0,10,0.25
13738030,1.0,8.0,9,0.125
13750384,4.0,6.0,10,0.6666666666666666
13760972,2.0,8.0,10,0.25
13761965,4.0,6.0,10,0.6666666666666666
13827098,2.0,18.0,20,0.1111111111111111
13897335,1.0,28.0,29,0.03571428571428571
13913220,1.0,8.0,9,0.125
13933503,4.0,15.0,19,0.26666666666666666
13933538,7.0,3.0,10,0.42857142857142855
13942489,1.0,9.0,10,0.1111111111111111
13942942,1.0,9.0,10,0.1111111111111111
13961138,8.0,2.0,10,0.25
13961396,1.0,9.0,10,0.1111111111111111
13961594,1.0,9.0,10,0.1111111111111111
13962065,2.0,8.0,10,0.25
13964043,8.0,2.0,10,0.25
13964297,4.0,6.0,10,0.6666666666666666
13973655,3.0,7.0,10,0.42857142857142855
13981162,5.0,5.0,10,1.0
14008252,1.0,8.0,9,0.125
14042834,2.0,8.0,10,0.25
14135664,2.0,16.0,18,0.125
14164329,2.0,18.0,20,0.1111111111111111
14185242,1.0,9.0,10,0.1111111111111111
14195772,10.0,0.0,10,0.0
14206081,3.0,7.0,10,0.42857142857142855
14216265,2.0,8.0,10,0.25
14216292,4.0,5.0,9,0.8
14240747,8.0,2.0,10,0.25
14242297,6.0,4.0,10,0.6666666666666666
14287194,2.0,8.0,10,0.25
14297595,4.0,15.0,19,0.26666666666666666
14319147,1.0,17.0,18,0.058823529411764705
14328899,1.0,9.0,10,0.1111111111111111
14329245,5.0,5.0,10,1.0
14331005,4.0,4.0,8,1.0
14331158,6.0,3.0,9,0.5
14339335,1.0,9.0,10,0.1111111111111111
14363931,8.0,1.0,9,0.125
14410312,10.0,0.0,10,0.0
14441986,1.0,9.0,10,0.1111111111111111
14470035,1.0,8.0,9,0.125
14471233,2.0,18.0,20,0.1111111111111111
14474906,1.0,8.0,9,0.125
14559217,1.0,18.0,19,0.05555555555555555
14567768,1.0,8.0,9,0.125
14626127,1.0,8.0,9,0.125
14677059,1.0,7.0,8,0.14285714285714285
14722902,1.0,9.0,10,0.1111111111111111
14742964,1.0,19.0,20,0.05263157894736842
14746161,1.0,17.0,18,0.058823529411764705
14769182,9.0,1.0,10,0.1111111111111111
14810140,1.0,17.0,18,0.058823529411764705
14841177,1.0,9.0,10,0.1111111111111111
14858287,1.0,7.0,8,0.14285714285714285
14871870,1.0,18.0,19,0.05555555555555555
14879496,3.0,7.0,10,0.42857142857142855
14888380,6.0,3.0,9,0.5
14888979,9.0,0.0,9,0.0
14889112,26.0,1.0,27,0.038461538461538464
14889558,3.0,7.0,10,0.42857142857142855
14890343,4.0,5.0,9,0.8
14891794,3.0,7.0,10,0.42857142857142855
14892821,1.0,9.0,10,0.1111111111111111
14898275,1.0,9.0,10,0.1111111111111111
14974031,1.0,8.0,9,0.125
15011483,1.0,8.0,9,0.125
15041981,1.0,9.0,10,0.1111111111111111
15073011,5.0,3.0,8,0.6
15075911,1.0,9.0,10,0.1111111111111111
15095499,2.0,8.0,10,0.25
15119523,4.0,6.0,10,0.6666666666666666
15124357,4.0,6.0,10,0.6666666666666666
15124754,6.0,4.0,10,0.6666666666666666
15131213,2.0,25.0,27,0.08
15154385,5.0,5.0,10,1.0
15171639,6.0,4.0,10,0.6666666666666666
15208942,26.0,3.0,29,0.11538461538461539
15209210,7.0,1.0,8,0.14285714285714285
15221245,1.0,9.0,10,0.1111111111111111
